source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
137339275872182528,45.01616179411337,35.3340531481935,0.899287412197122,-4.0333116496459835,0.06407255810271237,18.094265,1.7759724
137339378951397504,45.03373777792372,35.333715638747606,0.2026552771490445,-0.9745228847367549,-1.1625271601068041,17.883663,0.9296856
137339585109844864,45.111536747711455,35.34874075763751,0.5905694649331129,4.476051718844936,-2.382440627585872,16.444675,0.9795923
137340276599650176,45.160297862258716,35.35179557200639,0.5286453553006332,0.2092040953263935,-0.6360028769084504,15.587063,0.87610245
137340512822815872,45.174464411384314,35.393931605612465,0.06425402909850832,-2.3428362930812794,-1.9111575648929038,20.20177,1.3487415
137340860715191552,45.21166474598148,35.41384583084995,1.7501702561971988,-3.385124283483609,-6.50701640019717,15.403451,1.36413
137341028218918784,45.20835677979391,35.431816387109244,0.6088562231308207,-3.823819285865352,-0.4158316058134721,20.681168,0.6590862
137341165657834880,45.11707354992727,35.380892914112096,0.08325895125942177,0.12160209743171252,-1.2845251204993664,18.26777,0.951849
137341852852897664,45.1822962432917,35.45652375658358,1.0219258524295272,-0.9961700037951577,-3.21792191970338,19.800854,2.187933
137345293121370880,44.92318655754991,35.31226323757283,0.2543111594901391,0.5856298474552046,-1.3272859448990884,16.11781,0.8697853
137345293121937152,44.92181665232734,35.326001012373844,-0.02574959298137696,0.09401052887736364,-0.6697576187322098,19.523098,0.9057846
137345323188257664,44.9332983352247,35.32160029879221,0.4159633568689997,0.29018080709618177,-0.8508878517226168,18.37419,0.9609451
137345391907735808,44.970963583721066,35.34140625581064,0.8175141095248684,-0.29504990548485976,-0.9128774230798364,19.89255,1.1696911
137345464920435968,44.956278170248005,35.362907008139146,-0.07367320669171984,-0.2630861088837242,-0.09309170849067384,20.060863,1.0172997
137345872941949312,44.84447484160969,35.338050854906555,3.228397745055691,0.32586101573674026,0.1473688775320045,20.63978,1.4467392
137345976021170688,44.85681432224871,35.342233294405766,0.7664598916336306,2.4424930023872538,-5.04914684278376,18.821043,1.3150692
137346285258850816,44.936101393154686,35.38349750763652,0.3752984343196949,-0.5712587891963796,-4.462460473634033,18.647182,1.4388924
137346422697796992,44.892176940592684,35.37571339207424,1.9093118483118365,1.0207137472751515,-2.7822651532313847,19.790956,2.1493454
137349480714525952,44.887180358117185,35.39256618607668,0.5233761457165654,-0.12953814238555916,-2.823989445977476,15.175623,0.8985405
137349480714533248,44.88809764283467,35.40384467677615,0.26438822143830365,0.9922601408273292,-1.9422322160734087,18.317028,1.17593
137350099189823488,44.78573693824834,35.40529382410873,0.7095517738882549,0.4303979254332346,0.10253865807245592,19.29725,0.7986374
137350618880810240,44.851895044707796,35.46145019421403,0.2505313712247424,1.3253726011059213,0.648135190061573,16.238499,1.1680517
137350618880810752,44.858310460375264,35.450103304869614,0.2644243357313476,0.7459403744552313,-0.4480261229051337,18.804642,1.0724735
137350683305413376,44.84428339579281,35.46503488990103,0.30580989648618934,0.020652407917490317,0.5768563101547353,19.36554,1.0337353
137350717665140480,44.810317942254194,35.44259155479921,0.060468057185409096,-0.6391301773165299,-1.850869762513882,18.946997,0.9273224
137350752024883200,44.811796971257685,35.45410066980647,0.16716470146987797,-0.11228933016989473,-0.3778156589830426,17.119781,0.90693855
137350889463855744,44.836865744343584,35.483881592672404,0.1077038241323689,0.20172050437704422,-0.35799278161557335,19.128698,1.0772552
137351099917245184,44.990895909476436,35.35151675723699,1.7351576287962371,0.13524997811607076,19.125433619684905,17.23568,1.9753208
137351443514236032,45.008736983449175,35.381375511667876,-3.0425312790618424,-1.0852828778890729,-3.151020209571808,20.695488,1.0627308
137351679737789568,45.07227725412749,35.401791168909156,0.024307549787587056,-1.0100944547631572,-1.1244022470728907,18.498117,0.8425484
137351684033080448,45.06201827115567,35.403600906653544,0.2935511474517951,-1.3517619458592451,-0.3628490249496851,17.162552,0.88658905
137351748456252160,45.05241643503665,35.41719555403281,0.43142217673436256,-2.9487555624208737,-5.4065205459174654,12.812659,1.3109932
137352676170226048,45.01468518250628,35.436331841997365,0.9140000650420785,8.748883061271194,-37.47521783647367,19.36338,2.7139435
137353264581344768,45.07414597264256,35.43346201072929,-1.3598163799061274,2.227378932125248,-5.663319606190765,13.708498,0.79046917
137353264581344896,45.07494137928632,35.43405249253135,,,,21.350424,
137354153639017984,45.13171455792516,35.51568392780239,-0.33705579794209656,5.442455418449573,-5.4613116898447185,20.263737,2.17972
137354153639018240,45.12516161986868,35.51607082480934,0.6662974499962234,-2.56179053445695,-3.309783827451393,16.745787,1.2878666
137354295372893056,45.037677480484696,35.46757009743539,0.19312002672695788,0.9787057103900256,-2.666552689504406,16.804256,0.8941803
137354432811841792,45.068119812109614,35.49631470142201,0.7764134667879324,16.0095888995625,-6.948785492981072,16.075277,1.1334772
137355326165033728,45.083322980921125,35.57100032456123,0.6516955677482995,1.4574182794711592,-8.409445961673931,16.864523,1.1949444
137355429244182144,44.9227410866871,35.43765306739726,0.19765111953932749,-1.2823211625209348,-7.841203956002231,17.225645,1.0664673
137355497964231552,44.908552008186284,35.448463118614306,0.9237683449248275,-3.304210612209864,-8.62135868464622,19.241049,2.103611
137355631107741952,44.926508182600664,35.46886169033719,0.9309198024327446,-6.746256179444787,-3.706000020066094,18.159428,1.9402008
137356077784353920,44.969149242957975,35.489961841498676,-0.3220006692472307,2.5306215262588174,-1.8642975033136657,19.544897,1.1916599
137356180863578240,44.97737107687869,35.50745111404914,1.286146386692864,-0.22846978879561153,-13.934455552051888,19.404179,2.5846462
137356253877897472,44.939600602918304,35.50711348808152,1.0099459763302239,-4.267274354781318,-7.8448727920795935,17.1822,1.6335812
